dataset: dp_pix_b8_eps0_1
dataset_root: data/dp/dp_pix_b8/eps0.1
device: mps
num_classes: 40
epoch 048/100 | train_loss=1.4495 train_acc=0.5542 | val_loss=1.4549 val_acc=0.5375 | test_loss=1.5582 test_acc=0.5250 test_top5_acc=0.8750
epoch 049/100 | train_loss=1.4818 train_acc=0.5333 | val_loss=1.3871 val_acc=0.5500 | test_loss=1.4864 test_acc=0.6000 test_top5_acc=0.9000
epoch 050/100 | train_loss=1.4359 train_acc=0.5333 | val_loss=1.4121 val_acc=0.5750 | test_loss=1.5439 test_acc=0.5375 test_top5_acc=0.8625
epoch 051/100 | train_loss=1.3010 train_acc=0.5625 | val_loss=1.3923 val_acc=0.5625 | test_loss=1.4988 test_acc=0.5000 test_top5_acc=0.8875
epoch 052/100 | train_loss=1.4585 train_acc=0.5583 | val_loss=1.5313 val_acc=0.5250 | test_loss=1.5683 test_acc=0.5250 test_top5_acc=0.9000
epoch 053/100 | train_loss=1.3209 train_acc=0.5875 | val_loss=1.5192 val_acc=0.5375 | test_loss=1.6126 test_acc=0.5500 test_top5_acc=0.9000
epoch 054/100 | train_loss=1.2248 train_acc=0.6000 | val_loss=1.4292 val_acc=0.5500 | test_loss=1.5442 test_acc=0.5125 test_top5_acc=0.8875
epoch 055/100 | train_loss=1.2220 train_acc=0.5875 | val_loss=1.3005 val_acc=0.5750 | test_loss=1.5546 test_acc=0.5375 test_top5_acc=0.9000
epoch 056/100 | train_loss=1.3136 train_acc=0.5667 | val_loss=1.3316 val_acc=0.6000 | test_loss=1.5586 test_acc=0.5875 test_top5_acc=0.8875
epoch 057/100 | train_loss=1.0085 train_acc=0.6500 | val_loss=1.3749 val_acc=0.5125 | test_loss=1.6446 test_acc=0.5250 test_top5_acc=0.8875
epoch 058/100 | train_loss=1.1901 train_acc=0.6167 | val_loss=1.2546 val_acc=0.5625 | test_loss=1.5310 test_acc=0.5875 test_top5_acc=0.9125
epoch 059/100 | train_loss=1.1600 train_acc=0.5750 | val_loss=1.3252 val_acc=0.5750 | test_loss=1.4870 test_acc=0.5500 test_top5_acc=0.9125
epoch 060/100 | train_loss=1.1243 train_acc=0.6167 | val_loss=1.4395 val_acc=0.5250 | test_loss=1.5863 test_acc=0.4875 test_top5_acc=0.9125
epoch 061/100 | train_loss=1.2059 train_acc=0.5667 | val_loss=1.3588 val_acc=0.5375 | test_loss=1.5375 test_acc=0.5250 test_top5_acc=0.9375
